Datum,Stampfenbachstrasse_PM10,Schimmelstrasse_PM10,Rosengartenstrasse_PM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-30,11.37,12.24,12.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,10.35,11.83,11.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-01,14.14,15.83,14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-02,16.21,16.59,15.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-03,10.32,12.00,10.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-04,11.92,13.41,12.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-05,15.34,16.71,15.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06,14.18,15.06,15.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-07,11.29,11.94,13.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-08,11.05,13.71,11.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-09,12.89,15.06,13.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-10,7.41,8.02,8.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-11,9.31,10.08,10.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-12,7.45,8.93,9.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13,8.47,10.36,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-14,10.64,11.67,11.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-15,10.27,12.17,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16,9.91,10.49,11.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-17,11.68,12.79,12.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-18,12.78,13.67,13.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-19,7.28,8.08,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-20,9.67,10.93,10.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-21,8.04,9.85,9.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-22,12.73,15.52,13.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-23,16.91,19.14,17.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-24,18.26,20.85,19.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-25,17.28,18.38,18.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-26,18.43,19.93,19.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-27,20.34,21.64,20.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-28,19.11,20.91,20.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-29,12.72,12.30,13.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30,17.26,19.32,18.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31,18.21,20.27,18.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-01,11.42,12.39,12.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-02,11.82,13.90,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-03,16.50,18.40,17.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-04,16.79,19.01,16.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05,13.77,15.91,13.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-06,13.52,14.81,14.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-07,13.19,14.02,13.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-08,5.63,6.09,6.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-09,8.39,9.14,8.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-10,10.33,12.77,11.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-11,15.10,17.28,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-12,14.89,16.55,15.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-13,15.37,18.21,17.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-14,15.19,17.62,15.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-15,16.81,19.23,16.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-16,16.30,17.34,17.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-17,15.49,19.08,15.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-18,15.39,16.15,16.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19,14.95,15.18,17.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20,15.00,17.35,17.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-21,19.26,22.50,20.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-22,19.30,22.49,19.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-23,6.92,7.07,8.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-24,13.23,15.22,17.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-25,8.18,8.61,10.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-26,7.10,7.23,10.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-27,9.44,10.90,11.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-28,7.35,8.20,8.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-29,9.01,9.53,10.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,9.07,10.68,9.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-01,10.74,10.53,11.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-02,5.89,6.59,7.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-03,9.05,10.56,10.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-04,9.95,10.63,11.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-05,6.68,7.32,7.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-06,10.50,10.96,11.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-07,8.38,8.88,9.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-08,10.05,10.43,11.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-09,6.11,6.62,7.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-10,7.63,7.51,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11,11.61,13.18,12.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-12,11.00,11.90,14.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-13,11.32,12.95,13.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-14,18.48,22.89,23.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-15,12.79,15.40,14.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-16,8.68,8.58,9.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-17,10.91,11.53,12.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-18,10.34,12.42,12.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-19,8.79,10.05,10.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-20,17.96,20.49,19.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21,13.91,17.33,15.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-22,18.66,21.61,20.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-23,27.13,30.66,30.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-24,20.26,23.05,21.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-25,13.26,17.24,15.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-26,18.30,20.33,19.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-27,16.23,17.32,17.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-28,14.33,16.93,18.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-29,11.09,12.45,13.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-30,11.48,12.73,16.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,14.60,16.25,17.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-01,19.29,19.24,20.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-02,7.97,8.24,9.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-03,5.51,5.84,7.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04,7.06,7.13,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-05,6.80,7.27,10.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-06,6.49,6.76,8.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-07,8.54,8.87,10.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-08,6.78,6.92,9.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-09,14.13,15.15,15.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-10,16.87,18.87,18.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11,17.90,21.57,19.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-12,9.65,11.06,11.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-13,10.66,12.47,13.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-14,15.94,18.61,17.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-15,13.27,15.56,15.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-16,20.23,24.47,21.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,16.10,17.37,17.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-18,8.04,8.42,9.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19,15.54,18.61,17.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,21.95,24.50,26.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-21,25.50,27.11,27.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22,25.26,26.15,28.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-23,14.86,19.20,17.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,16.14,19.07,18.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-25,22.43,22.11,26.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-26,30.80,33.43,34.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-27,12.55,14.16,13.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-28,5.64,5.65,7.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-29,5.35,5.38,7.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,11.74,12.64,13.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,16.85,18.28,18.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-02,19.59,21.22,21.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-03,18.99,20.25,20.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-04,25.62,27.66,32.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-05,24.99,26.81,28.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-06,21.32,23.06,24.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-07,10.01,9.96,11.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,8.62,8.65,9.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-09,6.47,6.46,8.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-10,10.80,11.06,14.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-11,13.32,14.19,16.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-12,8.32,8.18,10.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-13,7.17,7.55,10.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-14,6.23,6.03,8.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,6.30,5.99,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-16,14.81,20.38,18.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-17,21.73,28.87,24.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-18,24.23,25.50,27.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-19,25.59,31.31,29.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-20,15.33,NaN,18.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-21,7.13,NaN,9.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,6.55,5.64,8.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-23,5.37,4.53,6.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-24,6.44,5.93,8.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-25,8.84,6.19,8.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-26,10.25,9.96,12.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-27,6.56,7.34,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-28,14.62,15.36,16.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,19.12,20.43,21.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-30,25.03,27.07,26.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,26.92,28.32,28.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-01,27.58,30.75,29.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,17.42,18.35,18.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,18.79,19.96,20.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04,10.21,8.97,10.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05,11.14,11.62,12.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,22.27,22.96,24.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,17.34,18.11,19.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,19.66,21.97,22.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,14.92,16.43,17.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,7.95,7.33,9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11,10.10,12.23,11.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12,19.77,21.47,21.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,21.73,23.99,24.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,15.58,15.69,18.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,12.34,12.71,14.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16,15.47,16.40,16.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17,13.28,13.64,16.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18,NaN,8.20,10.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-19,NaN,9.88,10.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-20,NaN,17.49,17.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-21,23.17,27.06,26.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-22,32.17,36.60,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23,23.71,NaN,26.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,32.71,NaN,34.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25,35.91,38.57,36.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,27.55,29.46,29.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,24.16,25.46,26.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,7.53,7.13,9.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,5.15,4.97,7.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,9.53,8.56,10.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,10.21,9.69,11.292020-02-01,1.43,0.19,62.85,0.00,14.69,3.14,7.28,10.34,77.36,964.00,3.53,54.98,111.28,NaN,NaN,61.14,0.00,19.78,7.00,7.37,67.86,0.00,7.60,1.11,55.76,0.00,16.52,33.14,9.34
2020-02-02,4.73,4.60,6.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,21.02,22.14,22.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-04,14.76,14.35,16.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-05,7.80,9.96,10.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-06,13.55,16.12,17.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-07,18.30,22.05,21.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-08,18.10,18.66,22.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-09,10.51,10.89,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,8.73,8.19,10.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,7.27,6.99,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,6.87,6.91,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,8.04,7.66,10.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-14,6.57,6.75,8.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-15,11.57,12.63,13.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-16,9.15,NaN,11.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-17,7.57,NaN,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,6.95,6.93,8.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-19,6.38,6.51,8.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,8.18,8.12,10.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-21,8.48,8.81,10.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-22,10.92,11.06,13.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-23,7.35,7.31,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24,7.75,8.04,9.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-25,8.49,9.35,10.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26,5.38,4.97,7.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27,6.77,6.52,9.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-28,7.85,9.28,11.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,9.58,12.75,14.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01,4.22,4.40,6.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,5.58,8.49,10.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-03,5.54,7.25,9.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-04,6.85,9.73,11.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05,6.20,8.15,10.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-06,4.88,5.49,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-07,7.79,10.27,11.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-08,8.83,10.85,13.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-09,5.37,6.46,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-10,5.44,6.46,8.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-11,5.27,6.93,9.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-12,NaN,9.65,10.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13,7.27,9.44,11.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-14,9.24,12.60,13.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,10.36,14.11,16.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,11.09,16.38,17.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-17,12.60,18.19,18.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-18,21.28,25.02,24.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19,28.94,32.36,33.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-20,29.17,31.74,31.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-21,12.71,13.55,14.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22,11.74,12.11,13.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,11.90,12.10,13.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-24,19.08,20.02,20.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-25,24.63,26.30,25.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-26,24.15,26.18,25.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27,30.87,33.66,34.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-28,52.66,56.43,58.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29,30.84,33.23,33.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,9.73,10.33,11.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,12.42,13.50,14.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
